Cycle start time,Cycle end time,Cycle timezone,Question text,Answered yes,Notes
2021-07-08 22:01:12,2021-07-09 22:49:17,UTC-07:00,Felt emotionally and mentally stable?,false,
2021-07-08 22:01:12,2021-07-09 22:49:17,UTC-07:00,Masturbated?,false,
2021-07-08 22:01:12,2021-07-09 22:49:17,UTC-07:00,Consumed dairy?,false,
2021-07-08 22:01:12,2021-07-09 22:49:17,UTC-07:00,Meditated?,false,
2021-07-08 22:01:12,2021-07-09 22:49:17,UTC-07:00,Took a melatonin supplement?,false,
2021-07-08 22:01:12,2021-07-09 22:49:17,UTC-07:00,Have any alcoholic drinks?,false,
2021-07-08 00:21:49,2021-07-08 22:01:12,UTC-07:00,Experienced stress?,true,
2021-07-08 00:21:49,2021-07-08 22:01:12,UTC-07:00,Felt emotionally and mentally stable?,false,
2021-07-08 00:21:49,2021-07-08 22:01:12,UTC-07:00,Masturbated?,true,
2021-07-08 00:21:49,2021-07-08 22:01:12,UTC-07:00,Consumed dairy?,false,
2021-07-08 00:21:49,2021-07-08 22:01:12,UTC-07:00,Meditated?,false,
2021-07-08 00:21:49,2021-07-08 22:01:12,UTC-07:00,Have any alcoholic drinks?,false,
2021-07-08 00:21:49,2021-07-08 22:01:12,UTC-07:00,Took a melatonin supplement?,false,
2021-07-08 00:21:49,2021-07-08 22:01:12,UTC-07:00,Consumed protein?,true,
2021-07-06 21:18:34,2021-07-08 00:21:49,UTC-07:00,Have any alcoholic drinks?,false,
2021-07-06 21:18:34,2021-07-08 00:21:49,UTC-07:00,Consumed protein?,true,
2021-07-06 21:18:34,2021-07-08 00:21:49,UTC-07:00,Experienced stress?,false,
2021-07-06 21:18:34,2021-07-08 00:21:49,UTC-07:00,Took a melatonin supplement?,false,
2021-07-06 21:18:34,2021-07-08 00:21:49,UTC-07:00,Felt emotionally and mentally stable?,true,
2021-07-06 21:18:34,2021-07-08 00:21:49,UTC-07:00,Masturbated?,false,
2021-07-06 21:18:34,2021-07-08 00:21:49,UTC-07:00,Meditated?,false,
2021-07-06 21:18:34,2021-07-08 00:21:49,UTC-07:00,Consumed dairy?,false,
2021-07-05 21:59:12,2021-07-06 21:18:34,UTC-07:00,Took a melatonin supplement?,false,
2021-07-05 21:59:12,2021-07-06 21:18:34,UTC-07:00,Consumed protein?,true,
2021-07-05 21:59:12,2021-07-06 21:18:34,UTC-07:00,Meditated?,false,
2021-07-05 21:59:12,2021-07-06 21:18:34,UTC-07:00,Experienced stress?,false,
2021-07-05 21:59:12,2021-07-06 21:18:34,UTC-07:00,Masturbated?,false,
2021-07-05 21:59:12,2021-07-06 21:18:34,UTC-07:00,Have any alcoholic drinks?,false,
2021-07-05 21:59:12,2021-07-06 21:18:34,UTC-07:00,Consumed dairy?,false,
2021-07-05 21:59:12,2021-07-06 21:18:34,UTC-07:00,Felt emotionally and mentally stable?,true,
2021-07-04 22:08:40,2021-07-05 21:59:12,UTC-07:00,Masturbated?,true,
2021-07-04 22:08:40,2021-07-05 21:59:12,UTC-07:00,Consumed dairy?,false,
2021-07-04 22:08:40,2021-07-05 21:59:12,UTC-07:00,Felt emotionally and mentally stable?,false,
2021-07-04 22:08:40,2021-07-05 21:59:12,UTC-07:00,Meditated?,false,
2021-07-04 22:08:40,2021-07-05 21:59:12,UTC-07:00,Took a melatonin supplement?,false,
2021-07-04 22:08:40,2021-07-05 21:59:12,UTC-07:00,Have any alcoholic drinks?,false,
2021-07-04 22:08:40,2021-07-05 21:59:12,UTC-07:00,Consumed protein?,true,
2021-07-04 22:08:40,2021-07-05 21:59:12,UTC-07:00,Experienced stress?,false,
2021-07-02 23:23:03,2021-07-03 22:41:05,UTC-07:00,Experienced stress?,true,
2021-07-02 23:23:03,2021-07-03 22:41:05,UTC-07:00,Took a melatonin supplement?,false,
2021-07-02 23:23:03,2021-07-03 22:41:05,UTC-07:00,Consumed protein?,true,
2021-07-02 23:23:03,2021-07-03 22:41:05,UTC-07:00,Masturbated?,false,
2021-07-02 23:23:03,2021-07-03 22:41:05,UTC-07:00,Have any alcoholic drinks?,false,
2021-07-02 23:23:03,2021-07-03 22:41:05,UTC-07:00,Meditated?,false,
2021-07-02 23:23:03,2021-07-03 22:41:05,UTC-07:00,Consumed dairy?,false,
2021-07-02 23:23:03,2021-07-03 22:41:05,UTC-07:00,Felt emotionally and mentally stable?,true,
2021-07-01 21:13:45,2021-07-02 23:23:03,UTC-07:00,Experienced stress?,true,
2021-07-01 21:13:45,2021-07-02 23:23:03,UTC-07:00,Consumed dairy?,false,
2021-07-01 21:13:45,2021-07-02 23:23:03,UTC-07:00,Felt emotionally and mentally stable?,false,
2021-07-01 21:13:45,2021-07-02 23:23:03,UTC-07:00,Consumed protein?,true,
2021-07-01 21:13:45,2021-07-02 23:23:03,UTC-07:00,Have any alcoholic drinks?,false,
2021-07-01 21:13:45,2021-07-02 23:23:03,UTC-07:00,Masturbated?,false,
2021-07-01 21:13:45,2021-07-02 23:23:03,UTC-07:00,Meditated?,false,
2021-07-01 21:13:45,2021-07-02 23:23:03,UTC-07:00,Took a melatonin supplement?,false,
2021-06-30 22:35:32,2021-07-01 21:13:45,UTC-07:00,Have any alcoholic drinks?,false,
2021-06-30 22:35:32,2021-07-01 21:13:45,UTC-07:00,Masturbated?,true,
2021-06-30 22:35:32,2021-07-01 21:13:45,UTC-07:00,Meditated?,false,
2021-06-30 22:35:32,2021-07-01 21:13:45,UTC-07:00,Took a melatonin supplement?,false,
2021-06-29 23:34:16,2021-06-30 22:35:32,UTC-07:00,Have any alcoholic drinks?,false,
2021-06-29 23:34:16,2021-06-30 22:35:32,UTC-07:00,Took a melatonin supplement?,false,
2021-06-29 23:34:16,2021-06-30 22:35:32,UTC-07:00,Meditated?,true,
2021-06-29 23:34:16,2021-06-30 22:35:32,UTC-07:00,Masturbated?,true,
2021-06-28 22:08:11,2021-06-29 23:34:16,UTC-07:00,Took a melatonin supplement?,false,
2021-06-28 22:08:11,2021-06-29 23:34:16,UTC-07:00,Have any alcoholic drinks?,true,
2021-06-28 22:08:11,2021-06-29 23:34:16,UTC-07:00,Masturbated?,false,
2021-06-28 22:08:11,2021-06-29 23:34:16,UTC-07:00,Meditated?,false,
2021-06-26 00:08:48,2021-06-26 23:28:26,UTC-07:00,Meditated?,false,
2021-06-26 00:08:48,2021-06-26 23:28:26,UTC-07:00,Took a melatonin supplement?,false,
2021-06-26 00:08:48,2021-06-26 23:28:26,UTC-07:00,Masturbated?,true,
2021-06-26 00:08:48,2021-06-26 23:28:26,UTC-07:00,Have any alcoholic drinks?,false,
2021-06-24 23:17:06,2021-06-26 00:08:48,UTC-07:00,Took a melatonin supplement?,false,
2021-06-24 23:17:06,2021-06-26 00:08:48,UTC-07:00,Have any alcoholic drinks?,false,
2021-06-24 23:17:06,2021-06-26 00:08:48,UTC-07:00,Masturbated?,true,
2021-06-24 23:17:06,2021-06-26 00:08:48,UTC-07:00,Meditated?,true,
2025-11-17 19:46:48,,UTC-08:00,Consumed protein?,true,
2025-11-17 19:46:48,,UTC-08:00,Felt emotionally and mentally stable?,false,
2025-11-17 19:46:48,,UTC-08:00,Took a multivitamin?,true,
2025-11-17 19:46:48,,UTC-08:00,Took a melatonin supplement?,true,
2025-11-17 19:46:48,,UTC-08:00,Consumed dairy?,false,
2025-11-17 19:46:48,,UTC-08:00,Consumed caffeine?,false,
2025-11-17 19:46:48,,UTC-08:00,Meditated?,false,
2025-11-17 19:46:48,,UTC-08:00,Masturbated?,false,
2025-11-17 19:46:48,,UTC-08:00,Took creatine?,true,
2025-11-17 19:46:48,,UTC-08:00,Worked late?,false,
2025-11-17 19:46:48,,UTC-08:00,Commuted to work?,true,
2025-11-17 19:46:48,,UTC-08:00,Ate food close to bedtime?,true,
2025-11-17 19:46:48,,UTC-08:00,Felt nervous or anxious?,true,
2025-11-17 19:46:48,,UTC-08:00,Spent time on work video calls?,true,
2025-11-17 19:46:48,,UTC-08:00,Took vitamin D?,true,
2025-11-17 19:46:48,,UTC-08:00,Took fish oil?,true,
2025-11-17 19:46:48,,UTC-08:00,Experienced stress?,true,
2025-11-17 19:46:48,,UTC-08:00,Have any alcoholic drinks?,false,
2025-11-17 19:46:48,,UTC-08:00,Engaged in sexual activity?,false,
2025-11-17 19:46:48,,UTC-08:00,Consumed fats?,true,
2025-11-17 19:46:48,,UTC-08:00,Consumed carbohydrates?,true,
2025-11-17 19:46:48,,UTC-08:00,Worked from home?,false,
2025-11-16 21:46:47,2025-11-17 19:46:48,UTC-08:00,Took fish oil?,true,
2025-11-16 21:46:47,2025-11-17 19:46:48,UTC-08:00,Consumed fats?,true,
2025-11-16 21:46:47,2025-11-17 19:46:48,UTC-08:00,Felt emotionally and mentally stable?,false,
2025-11-16 21:46:47,2025-11-17 19:46:48,UTC-08:00,Consumed dairy?,false,
2025-11-16 21:46:47,2025-11-17 19:46:48,UTC-08:00,Took creatine?,true,
2025-11-16 21:46:47,2025-11-17 19:46:48,UTC-08:00,Consumed carbohydrates?,true,
2025-11-16 21:46:47,2025-11-17 19:46:48,UTC-08:00,Felt nervous or anxious?,true,
2025-11-16 21:46:47,2025-11-17 19:46:48,UTC-08:00,Consumed caffeine?,false,
2025-11-16 21:46:47,2025-11-17 19:46:48,UTC-08:00,Took fish oil?,true,
2025-11-16 21:46:47,2025-11-17 19:46:48,UTC-08:00,Ate food close to bedtime?,true,
2025-11-16 21:46:47,2025-11-17 19:46:48,UTC-08:00,Masturbated?,false,
2025-11-16 21:46:47,2025-11-17 19:46:48,UTC-08:00,Meditated?,false,
2025-11-16 21:46:47,2025-11-17 19:46:48,UTC-08:00,Took a melatonin supplement?,true,
2025-11-16 21:46:47,2025-11-17 19:46:48,UTC-08:00,Took a multivitamin?,true,
2025-11-16 21:46:47,2025-11-17 19:46:48,UTC-08:00,Consumed protein?,true,
2025-11-16 21:46:47,2025-11-17 19:46:48,UTC-08:00,Worked from home?,false,
2025-11-16 21:46:47,2025-11-17 19:46:48,UTC-08:00,Engaged in sexual activity?,false,
2025-11-16 21:46:47,2025-11-17 19:46:48,UTC-08:00,Experienced stress?,true,
2025-11-16 21:46:47,2025-11-17 19:46:48,UTC-08:00,Took vitamin D?,true,
2025-11-16 21:46:47,2025-11-17 19:46:48,UTC-08:00,Spent time on work video calls?,true,
2025-11-16 21:46:47,2025-11-17 19:46:48,UTC-08:00,Commuted to work?,true,
2025-11-16 21:46:47,2025-11-17 19:46:48,UTC-08:00,Worked late?,false,
2025-11-15 22:25:13,2025-11-16 21:46:47,UTC-08:00,Have any alcoholic drinks?,false,
2025-11-15 22:25:13,2025-11-16 21:46:47,UTC-08:00,Felt nervous or anxious?,true,
2025-11-15 22:25:13,2025-11-16 21:46:47,UTC-08:00,Consumed caffeine?,false,
2025-11-15 22:25:13,2025-11-16 21:46:47,UTC-08:00,Consumed carbohydrates?,true,
2025-11-15 22:25:13,2025-11-16 21:46:47,UTC-08:00,Took creatine?,true,
2025-11-15 22:25:13,2025-11-16 21:46:47,UTC-08:00,Consumed dairy?,false,
2025-11-15 22:25:13,2025-11-16 21:46:47,UTC-08:00,Felt emotionally and mentally stable?,false,
2025-11-15 22:25:13,2025-11-16 21:46:47,UTC-08:00,Consumed fats?,true,
2025-11-15 22:25:13,2025-11-16 21:46:47,UTC-08:00,Took fish oil?,true,
2025-11-15 22:25:13,2025-11-16 21:46:47,UTC-08:00,Ate food close to bedtime?,true,
2025-11-15 22:25:13,2025-11-16 21:46:47,UTC-08:00,Masturbated?,false,
2025-11-15 22:25:13,2025-11-16 21:46:47,UTC-08:00,Meditated?,false,
2025-11-15 22:25:13,2025-11-16 21:46:47,UTC-08:00,Took a melatonin supplement?,true,
2025-11-15 22:25:13,2025-11-16 21:46:47,UTC-08:00,Took a multivitamin?,true,
2025-11-15 22:25:13,2025-11-16 21:46:47,UTC-08:00,Consumed protein?,true,
2025-11-15 22:25:13,2025-11-16 21:46:47,UTC-08:00,Worked from home?,false,
2025-11-15 22:25:13,2025-11-16 21:46:47,UTC-08:00,Engaged in sexual activity?,false,
2025-11-15 22:25:13,2025-11-16 21:46:47,UTC-08:00,Experienced stress?,true,
2025-11-15 22:25:13,2025-11-16 21:46:47,UTC-08:00,Took vitamin D?,true,
2025-11-15 22:25:13,2025-11-16 21:46:47,UTC-08:00,Spent time on work video calls?,true,
2025-11-15 22:25:13,2025-11-16 21:46:47,UTC-08:00,Commuted to work?,true,
2025-11-15 22:25:13,2025-11-16 21:46:47,UTC-08:00,Worked late?,false,
2025-11-14 21:30:09,2025-11-15 22:25:13,UTC-08:00,Have any alcoholic drinks?,false,
2025-11-14 21:30:09,2025-11-15 22:25:13,UTC-08:00,Felt nervous or anxious?,true,
2025-11-14 21:30:09,2025-11-15 22:25:13,UTC-08:00,Consumed caffeine?,false,
2025-11-14 21:30:09,2025-11-15 22:25:13,UTC-08:00,Consumed carbohydrates?,true,
2025-11-14 21:30:09,2025-11-15 22:25:13,UTC-08:00,Took creatine?,true,
2025-11-14 21:30:09,2025-11-15 22:25:13,UTC-08:00,Consumed dairy?,false,
2025-11-14 21:30:09,2025-11-15 22:25:13,UTC-08:00,Felt emotionally and mentally stable?,false,
2025-11-14 21:30:09,2025-11-15 22:25:13,UTC-08:00,Consumed fats?,true,
2025-11-14 21:30:09,2025-11-15 22:25:13,UTC-08:00,Took fish oil?,true,
2025-11-14 21:30:09,2025-11-15 22:25:13,UTC-08:00,Ate food close to bedtime?,true,
2025-11-14 21:30:09,2025-11-15 22:25:13,UTC-08:00,Masturbated?,false,
2025-11-14 21:30:09,2025-11-15 22:25:13,UTC-08:00,Meditated?,false,
2025-11-14 21:30:09,2025-11-15 22:25:13,UTC-08:00,Took a melatonin supplement?,true,
2025-11-14 21:30:09,2025-11-15 22:25:13,UTC-08:00,Took a multivitamin?,true,
2025-11-14 21:30:09,2025-11-15 22:25:13,UTC-08:00,Consumed protein?,true,
2025-11-14 21:30:09,2025-11-15 22:25:13,UTC-08:00,Worked from home?,false,
2025-11-14 21:30:09,2025-11-15 22:25:13,UTC-08:00,Engaged in sexual activity?,false,
2025-11-14 21:30:09,2025-11-15 22:25:13,UTC-08:00,Experienced stress?,true,
2025-11-14 21:30:09,2025-11-15 22:25:13,UTC-08:00,Took vitamin D?,true,
2025-11-14 21:30:09,2025-11-15 22:25:13,UTC-08:00,Spent time on work video calls?,true,
2025-11-14 21:30:09,2025-11-15 22:25:13,UTC-08:00,Commuted to work?,true,
2025-11-14 21:30:09,2025-11-15 22:25:13,UTC-08:00,Worked late?,false,
2025-11-13 22:01:38,2025-11-14 21:30:09,UTC-08:00,Ate food close to bedtime?,true,
2025-11-13 22:01:38,2025-11-14 21:30:09,UTC-08:00,Worked late?,false,
2025-11-13 22:01:38,2025-11-14 21:30:09,UTC-08:00,Commuted to work?,true,
2025-11-13 22:01:38,2025-11-14 21:30:09,UTC-08:00,Spent time on work video calls?,true,
2025-11-13 22:01:38,2025-11-14 21:30:09,UTC-08:00,Took vitamin D?,true,
2025-11-13 22:01:38,2025-11-14 21:30:09,UTC-08:00,Experienced stress?,true,
2025-11-13 22:01:38,2025-11-14 21:30:09,UTC-08:00,Engaged in sexual activity?,false,
2025-11-13 22:01:38,2025-11-14 21:30:09,UTC-08:00,Worked from home?,false,
2025-11-13 22:01:38,2025-11-14 21:30:09,UTC-08:00,Consumed protein?,true,
2025-11-13 22:01:38,2025-11-14 21:30:09,UTC-08:00,Took a multivitamin?,true,
2025-11-13 22:01:38,2025-11-14 21:30:09,UTC-08:00,Took a melatonin supplement?,true,
2025-11-13 22:01:38,2025-11-14 21:30:09,UTC-08:00,Meditated?,false,
2025-11-13 22:01:38,2025-11-14 21:30:09,UTC-08:00,Masturbated?,false,
2025-11-13 22:01:38,2025-11-14 21:30:09,UTC-08:00,Took fish oil?,true,
2025-11-13 22:01:38,2025-11-14 21:30:09,UTC-08:00,Consumed fats?,true,
2025-11-13 22:01:38,2025-11-14 21:30:09,UTC-08:00,Felt emotionally and mentally stable?,false,
2025-11-13 22:01:38,2025-11-14 21:30:09,UTC-08:00,Consumed dairy?,false,
2025-11-13 22:01:38,2025-11-14 21:30:09,UTC-08:00,Took creatine?,true,
2025-11-13 22:01:38,2025-11-14 21:30:09,UTC-08:00,Consumed carbohydrates?,true,
2025-11-13 22:01:38,2025-11-14 21:30:09,UTC-08:00,Consumed caffeine?,false,
2025-11-13 22:01:38,2025-11-14 21:30:09,UTC-08:00,Felt nervous or anxious?,true,
2025-11-13 22:01:38,2025-11-14 21:30:09,UTC-08:00,Have any alcoholic drinks?,false,
2025-11-12 21:17:06,2025-11-13 22:01:38,UTC-08:00,Have any alcoholic drinks?,false,
2025-11-12 21:17:06,2025-11-13 22:01:38,UTC-08:00,Felt nervous or anxious?,true,
2025-11-12 21:17:06,2025-11-13 22:01:38,UTC-08:00,Consumed caffeine?,false,
2025-11-12 21:17:06,2025-11-13 22:01:38,UTC-08:00,Consumed carbohydrates?,true,
2025-11-12 21:17:06,2025-11-13 22:01:38,UTC-08:00,Took creatine?,true,
2025-11-12 21:17:06,2025-11-13 22:01:38,UTC-08:00,Consumed dairy?,false,
2025-11-12 21:17:06,2025-11-13 22:01:38,UTC-08:00,Felt emotionally and mentally stable?,false,
2025-11-12 21:17:06,2025-11-13 22:01:38,UTC-08:00,Consumed fats?,true,
2025-11-12 21:17:06,2025-11-13 22:01:38,UTC-08:00,Took fish oil?,true,
2025-11-12 21:17:06,2025-11-13 22:01:38,UTC-08:00,Ate food close to bedtime?,true,
2025-11-12 21:17:06,2025-11-13 22:01:38,UTC-08:00,Masturbated?,false,
2025-11-12 21:17:06,2025-11-13 22:01:38,UTC-08:00,Meditated?,false,
2025-11-12 21:17:06,2025-11-13 22:01:38,UTC-08:00,Took a melatonin supplement?,true,
2025-11-12 21:17:06,2025-11-13 22:01:38,UTC-08:00,Took a multivitamin?,true,
2025-11-12 21:17:06,2025-11-13 22:01:38,UTC-08:00,Consumed protein?,true,
2025-11-12 21:17:06,2025-11-13 22:01:38,UTC-08:00,Worked from home?,false,
2025-11-12 21:17:06,2025-11-13 22:01:38,UTC-08:00,Engaged in sexual activity?,false,
2025-11-12 21:17:06,2025-11-13 22:01:38,UTC-08:00,Experienced stress?,true,
2025-11-12 21:17:06,2025-11-13 22:01:38,UTC-08:00,Took vitamin D?,true,
2025-11-12 21:17:06,2025-11-13 22:01:38,UTC-08:00,Spent time on work video calls?,true,
2025-11-12 21:17:06,2025-11-13 22:01:38,UTC-08:00,Commuted to work?,true,
2025-11-12 21:17:06,2025-11-13 22:01:38,UTC-08:00,Worked late?,false,
2025-11-11 21:34:03,2025-11-12 21:17:06,UTC-08:00,Commuted to work?,true,
2025-11-11 21:34:03,2025-11-12 21:17:06,UTC-08:00,Have any alcoholic drinks?,false,
2025-11-11 21:34:03,2025-11-12 21:17:06,UTC-08:00,Felt nervous or anxious?,true,
2025-11-11 21:34:03,2025-11-12 21:17:06,UTC-08:00,Consumed caffeine?,false,
2025-11-11 21:34:03,2025-11-12 21:17:06,UTC-08:00,Consumed carbohydrates?,true,
2025-11-11 21:34:03,2025-11-12 21:17:06,UTC-08:00,Worked late?,false,
2025-11-11 21:34:03,2025-11-12 21:17:06,UTC-08:00,Took creatine?,true,
2025-11-11 21:34:03,2025-11-12 21:17:06,UTC-08:00,Consumed dairy?,false,
2025-11-11 21:34:03,2025-11-12 21:17:06,UTC-08:00,Felt emotionally and mentally stable?,false,
2025-11-11 21:34:03,2025-11-12 21:17:06,UTC-08:00,Consumed fats?,true,
2025-11-11 21:34:03,2025-11-12 21:17:06,UTC-08:00,Took fish oil?,true,
2025-11-11 21:34:03,2025-11-12 21:17:06,UTC-08:00,Ate food close to bedtime?,true,
2025-11-11 21:34:03,2025-11-12 21:17:06,UTC-08:00,Masturbated?,false,
2025-11-11 21:34:03,2025-11-12 21:17:06,UTC-08:00,Meditated?,false,
2025-11-11 21:34:03,2025-11-12 21:17:06,UTC-08:00,Took a melatonin supplement?,true,
2025-11-11 21:34:03,2025-11-12 21:17:06,UTC-08:00,Took a multivitamin?,true,
2025-11-11 21:34:03,2025-11-12 21:17:06,UTC-08:00,Consumed protein?,true,
2025-11-11 21:34:03,2025-11-12 21:17:06,UTC-08:00,Worked from home?,false,
2025-11-11 21:34:03,2025-11-12 21:17:06,UTC-08:00,Engaged in sexual activity?,false,
2025-11-11 21:34:03,2025-11-12 21:17:06,UTC-08:00,Experienced stress?,true,
2025-11-11 21:34:03,2025-11-12 21:17:06,UTC-08:00,Took vitamin D?,true,
2025-11-11 21:34:03,2025-11-12 21:17:06,UTC-08:00,Spent time on work video calls?,true,
2025-11-10 20:34:23,2025-11-11 21:34:03,UTC-08:00,Masturbated?,false,
2025-11-10 20:34:23,2025-11-11 21:34:03,UTC-08:00,Commuted to work?,true,
2025-11-10 20:34:23,2025-11-11 21:34:03,UTC-08:00,Spent time on work video calls?,true,
2025-11-10 20:34:23,2025-11-11 21:34:03,UTC-08:00,Took vitamin D?,true,
2025-11-10 20:34:23,2025-11-11 21:34:03,UTC-08:00,Experienced stress?,true,
2025-11-10 20:34:23,2025-11-11 21:34:03,UTC-08:00,Engaged in sexual activity?,false,
2025-11-10 20:34:23,2025-11-11 21:34:03,UTC-08:00,Worked from home?,false,
2025-11-10 20:34:23,2025-11-11 21:34:03,UTC-08:00,Consumed protein?,true,
2025-11-10 20:34:23,2025-11-11 21:34:03,UTC-08:00,Took a multivitamin?,true,
2025-11-10 20:34:23,2025-11-11 21:34:03,UTC-08:00,Took a melatonin supplement?,true,
2025-11-10 20:34:23,2025-11-11 21:34:03,UTC-08:00,Meditated?,false,
2025-11-10 20:34:23,2025-11-11 21:34:03,UTC-08:00,Worked late?,false,
2025-11-10 20:34:23,2025-11-11 21:34:03,UTC-08:00,Ate food close to bedtime?,true,
2025-11-10 20:34:23,2025-11-11 21:34:03,UTC-08:00,Took fish oil?,true,
2025-11-10 20:34:23,2025-11-11 21:34:03,UTC-08:00,Consumed fats?,true,
2025-11-10 20:34:23,2025-11-11 21:34:03,UTC-08:00,Felt emotionally and mentally stable?,false,
2025-11-10 20:34:23,2025-11-11 21:34:03,UTC-08:00,Consumed dairy?,false,
2025-11-10 20:34:23,2025-11-11 21:34:03,UTC-08:00,Took creatine?,true,
2025-11-10 20:34:23,2025-11-11 21:34:03,UTC-08:00,Consumed carbohydrates?,true,
2025-11-10 20:34:23,2025-11-11 21:34:03,UTC-08:00,Consumed caffeine?,false,
2025-11-10 20:34:23,2025-11-11 21:34:03,UTC-08:00,Felt nervous or anxious?,true,
2025-11-10 20:34:23,2025-11-11 21:34:03,UTC-08:00,Have any alcoholic drinks?,false,
2025-11-09 21:41:55,2025-11-10 20:34:23,UTC-08:00,Have any alcoholic drinks?,false,
2025-11-09 21:41:55,2025-11-10 20:34:23,UTC-08:00,Felt nervous or anxious?,true,
2025-11-09 21:41:55,2025-11-10 20:34:23,UTC-08:00,Consumed caffeine?,false,
2025-11-09 21:41:55,2025-11-10 20:34:23,UTC-08:00,Consumed carbohydrates?,true,
2025-11-09 21:41:55,2025-11-10 20:34:23,UTC-08:00,Took creatine?,true,
2025-11-09 21:41:55,2025-11-10 20:34:23,UTC-08:00,Consumed dairy?,false,
2025-11-09 21:41:55,2025-11-10 20:34:23,UTC-08:00,Felt emotionally and mentally stable?,false,
2025-11-09 21:41:55,2025-11-10 20:34:23,UTC-08:00,Consumed fats?,true,
2025-11-09 21:41:55,2025-11-10 20:34:23,UTC-08:00,Took fish oil?,true,
2025-11-09 21:41:55,2025-11-10 20:34:23,UTC-08:00,Ate food close to bedtime?,true,
2025-11-09 21:41:55,2025-11-10 20:34:23,UTC-08:00,Masturbated?,false,
2025-11-09 21:41:55,2025-11-10 20:34:23,UTC-08:00,Meditated?,false,
2025-11-09 21:41:55,2025-11-10 20:34:23,UTC-08:00,Took a melatonin supplement?,true,
2025-11-09 21:41:55,2025-11-10 20:34:23,UTC-08:00,Took a multivitamin?,true,
2025-11-09 21:41:55,2025-11-10 20:34:23,UTC-08:00,Consumed protein?,true,
2025-11-09 21:41:55,2025-11-10 20:34:23,UTC-08:00,Worked from home?,false,
2025-11-09 21:41:55,2025-11-10 20:34:23,UTC-08:00,Engaged in sexual activity?,false,
2025-11-09 21:41:55,2025-11-10 20:34:23,UTC-08:00,Experienced stress?,true,
2025-11-09 21:41:55,2025-11-10 20:34:23,UTC-08:00,Took vitamin D?,true,
2025-11-09 21:41:55,2025-11-10 20:34:23,UTC-08:00,Spent time on work video calls?,true,
2025-11-09 21:41:55,2025-11-10 20:34:23,UTC-08:00,Commuted to work?,true,
2025-11-09 21:41:55,2025-11-10 20:34:23,UTC-08:00,Worked late?,false,
2025-11-08 20:34:23,2025-11-09 21:41:55,UTC-08:00,Took fish oil?,true,
2025-11-08 20:34:23,2025-11-09 21:41:55,UTC-08:00,Worked late?,false,
2025-11-08 20:34:23,2025-11-09 21:41:55,UTC-08:00,Commuted to work?,true,
2025-11-08 20:34:23,2025-11-09 21:41:55,UTC-08:00,Spent time on work video calls?,true,
2025-11-08 20:34:23,2025-11-09 21:41:55,UTC-08:00,Took vitamin D?,true,
2025-11-08 20:34:23,2025-11-09 21:41:55,UTC-08:00,Experienced stress?,true,
2025-11-08 20:34:23,2025-11-09 21:41:55,UTC-08:00,Engaged in sexual activity?,false,
2025-11-08 20:34:23,2025-11-09 21:41:55,UTC-08:00,Worked from home?,false,
2025-11-08 20:34:23,2025-11-09 21:41:55,UTC-08:00,Consumed protein?,true,
2025-11-08 20:34:23,2025-11-09 21:41:55,UTC-08:00,Took a multivitamin?,true,
2025-11-08 20:34:23,2025-11-09 21:41:55,UTC-08:00,Took a melatonin supplement?,true,
2025-11-08 20:34:23,2025-11-09 21:41:55,UTC-08:00,Meditated?,false,
2025-11-08 20:34:23,2025-11-09 21:41:55,UTC-08:00,Masturbated?,false,
2025-11-08 20:34:23,2025-11-09 21:41:55,UTC-08:00,Ate food close to bedtime?,true,
2025-11-08 20:34:23,2025-11-09 21:41:55,UTC-08:00,Consumed fats?,true,
2025-11-08 20:34:23,2025-11-09 21:41:55,UTC-08:00,Felt emotionally and mentally stable?,false,
2025-11-08 20:34:23,2025-11-09 21:41:55,UTC-08:00,Consumed dairy?,false,
2025-11-08 20:34:23,2025-11-09 21:41:55,UTC-08:00,Took creatine?,true,
2025-11-08 20:34:23,2025-11-09 21:41:55,UTC-08:00,Consumed carbohydrates?,true,
2025-11-08 20:34:23,2025-11-09 21:41:55,UTC-08:00,Consumed caffeine?,false,
2025-11-08 20:34:23,2025-11-09 21:41:55,UTC-08:00,Felt nervous or anxious?,true,
2025-11-08 20:34:23,2025-11-09 21:41:55,UTC-08:00,Have any alcoholic drinks?,false,
2025-11-06 22:04:46,2025-11-07 21:12:51,UTC-08:00,Worked late?,false,
2025-11-06 22:04:46,2025-11-07 21:12:51,UTC-08:00,Commuted to work?,true,
2025-11-06 22:04:46,2025-11-07 21:12:51,UTC-08:00,Spent time on work video calls?,true,
2025-11-06 22:04:46,2025-11-07 21:12:51,UTC-08:00,Took vitamin D?,true,
2025-11-06 22:04:46,2025-11-07 21:12:51,UTC-08:00,Experienced stress?,true,
2025-11-06 22:04:46,2025-11-07 21:12:51,UTC-08:00,Engaged in sexual activity?,false,
2025-11-06 22:04:46,2025-11-07 21:12:51,UTC-08:00,Worked from home?,false,
2025-11-06 22:04:46,2025-11-07 21:12:51,UTC-08:00,Consumed protein?,true,
2025-11-06 22:04:46,2025-11-07 21:12:51,UTC-08:00,Took a multivitamin?,true,
2025-11-06 22:04:46,2025-11-07 21:12:51,UTC-08:00,Took a melatonin supplement?,true,
2025-11-06 22:04:46,2025-11-07 21:12:51,UTC-08:00,Meditated?,false,
