Cycle start time,Cycle end time,Cycle timezone,Sleep onset,Wake onset,Sleep performance %,Respiratory rate (rpm),Asleep duration (min),In bed duration (min),Light sleep duration (min),Deep (SWS) duration (min),REM duration (min),Awake duration (min),Sleep need (min),Sleep debt (min),Sleep efficiency %,Sleep consistency %,Nap
2022-05-20 20:51:01,2022-05-21 21:28:17,UTC-07:00,2022-05-20 20:51:01,2022-05-21 08:03:14,100,14.6,548,672,378,132,38,124,486,35,81,61,false
2022-05-19 22:14:20,2022-05-20 20:51:01,UTC-07:00,2022-05-19 22:14:20,2022-05-20 05:51:53,84,13.8,411,457,244,79,88,46,490,40,92,77,false
2022-05-18 21:42:58,2022-05-19 22:14:20,UTC-07:00,2022-05-18 21:42:58,2022-05-19 04:04:26,82,13.5,370,381,216,69,85,11,450,0,97,,false
2022-05-17 20:33:13,2022-05-18 21:42:58,UTC-07:00,2022-05-17 20:33:13,2022-05-18 06:27:46,100,13.7,516,588,318,89,109,72,475,24,87,,false
2022-05-16 22:25:49,2022-05-17 20:33:13,UTC-07:00,2022-05-16 22:25:49,2022-05-17 06:00:46,89,14.3,400,454,296,52,52,54,450,0,90,,false
2022-05-08 21:34:23,2022-05-09 20:59:51,UTC-07:00,2022-05-08 21:34:23,2022-05-09 05:19:13,100,14.6,409,459,289,106,14,50,373,0,91,69,false
2022-05-07 20:59:51,2022-05-08 21:34:23,UTC-07:00,2022-05-08 14:34:08,2022-05-08 16:11:52,17,14.9,78,97,53,24,1,19,451,0,88,,true
2022-05-07 20:59:51,2022-05-08 21:34:23,UTC-07:00,2022-05-07 20:59:51,2022-05-08 06:17:02,100,14.5,483,557,273,115,95,74,450,0,86,,false
2022-05-06 21:50:43,2022-05-07 20:59:51,UTC-07:00,2022-05-06 21:50:43,2022-05-07 07:01:14,100,14.4,524,550,298,100,126,26,450,0,95,,false
2022-05-05 21:38:49,2022-05-06 21:50:43,UTC-07:00,2022-05-05 21:38:49,2022-05-06 06:13:02,100,13.8,478,506,222,101,155,28,395,0,96,,false
2022-05-05 00:00:00,2022-05-05 21:38:49,UTC-07:00,2022-05-05 13:31:20,2022-05-05 14:41:35,12,15.1,54,69,33,21,0,15,450,0,92,,true
2022-04-23 21:16:56,2022-04-24 21:16:56,UTC-07:00,2022-04-23 21:16:56,2022-04-24 06:32:02,100,13.8,509,543,342,73,94,34,485,0,93,,false
2022-04-08 19:51:51,2022-04-09 19:51:51,UTC-07:00,2022-04-09 12:27:06,2022-04-09 16:22:07,50,15.7,223,235,196,20,7,12,450,0,95,,true
2022-04-08 19:51:51,2022-04-09 19:51:51,UTC-07:00,2022-04-08 19:51:51,2022-04-09 11:09:28,100,15.4,748,918,496,184,68,170,556,105,81,,false
2022-04-06 01:03:51,2022-04-06 21:18:42,UTC-07:00,2022-04-06 01:03:51,2022-04-06 05:40:41,53,14.2,255,263,133,50,72,8,480,29,97,47,false
2022-04-04 21:18:42,2022-04-06 01:03:51,UTC-07:00,2022-04-04 21:18:42,2022-04-05 04:07:53,87,14.3,389,409,291,57,41,20,450,0,95,77,false
2022-04-03 21:26:39,2022-04-04 21:18:42,UTC-07:00,2022-04-03 21:26:39,2022-04-04 06:42:55,100,15.1,484,555,314,79,91,71,467,17,88,63,false
2022-04-02 23:54:49,2022-04-03 21:26:39,UTC-07:00,2022-04-02 23:54:49,2022-04-03 08:20:38,94,14.1,473,501,365,61,47,28,502,29,95,65,false
2022-04-01 21:56:55,2022-04-02 23:54:49,UTC-07:00,2022-04-01 21:56:55,2022-04-02 06:14:58,87,14.6,464,498,247,57,160,34,537,31,95,86,false
2022-03-31 23:04:24,2022-04-01 21:56:55,UTC-07:00,2022-03-31 23:04:24,2022-04-01 06:36:13,86,14.5,395,452,267,67,61,57,457,5,87,83,false
2022-03-30 22:41:06,2022-03-31 23:04:24,UTC-07:00,2022-03-30 22:41:06,2022-03-31 06:47:06,98,14.1,445,485,325,66,54,40,453,5,91,81,false
2022-03-29 22:10:28,2022-03-30 22:41:06,UTC-07:00,2022-03-29 22:10:28,2022-03-30 07:03:19,98,13.9,467,527,275,82,110,60,479,29,89,77,false
2022-03-28 22:18:54,2022-03-29 22:10:28,UTC-07:00,2022-03-28 22:18:54,2022-03-29 05:37:49,87,15.4,395,437,304,67,24,42,451,0,92,76,false
2022-03-27 19:53:51,2022-03-28 22:18:54,UTC-07:00,2022-03-27 19:53:51,2022-03-28 07:20:33,100,15.3,555,684,365,123,67,129,450,0,81,64,false
2022-03-26 22:36:20,2022-03-27 19:53:51,UTC-07:00,2022-03-26 22:36:20,2022-03-27 07:09:23,100,14.3,422,510,166,125,131,88,388,0,83,68,false
2022-03-25 22:49:45,2022-03-26 22:36:20,UTC-07:00,2022-03-26 13:48:36,2022-03-26 14:55:29,14,17.8,62,67,55,0,7,5,450,0,97,,true
2022-03-25 22:49:45,2022-03-26 22:36:20,UTC-07:00,2022-03-25 22:49:45,2022-03-26 07:30:36,100,13.8,495,520,336,57,102,25,450,0,96,70,false
2022-03-24 21:16:19,2022-03-25 22:49:45,UTC-07:00,2022-03-24 21:16:19,2022-03-25 06:21:02,100,14.6,483,541,314,86,83,58,449,0,90,,false
2022-03-23 20:52:32,2022-03-24 21:16:19,UTC-07:00,2022-03-23 20:52:32,2022-03-24 06:18:01,100,15.7,488,554,275,86,127,66,448,0,87,,false
2022-03-22 21:56:11,2022-03-23 20:52:32,UTC-07:00,2022-03-22 21:56:11,2022-03-23 06:42:55,100,14.8,507,523,415,50,42,16,481,33,96,,false
2022-03-07 21:34:17,2022-03-09 11:56:18,UTC-08:00,2022-03-07 21:34:17,2022-03-08 05:51:32,85,15.2,395,497,132,113,150,102,467,17,79,75,false
2022-03-06 21:59:06,2022-03-07 21:34:17,UTC-08:00,2022-03-06 21:59:06,2022-03-07 05:06:48,94,15.6,388,424,205,100,83,36,411,23,94,70,false
2022-03-05 21:46:06,2022-03-06 21:59:06,UTC-08:00,2022-03-06 12:55:49,2022-03-06 14:06:42,13,16.6,61,71,61,0,0,10,472,23,86,,true
2022-03-05 21:46:06,2022-03-06 21:59:06,UTC-08:00,2022-03-05 21:46:06,2022-03-06 06:34:43,92,15.2,480,525,385,68,27,45,520,0,91,,false
2022-03-04 20:50:48,2022-03-05 21:46:06,UTC-08:00,2022-03-04 20:50:48,2022-03-05 07:30:45,100,14.8,553,640,283,118,152,87,508,57,86,,false
2022-03-03 22:36:01,2022-03-04 20:50:48,UTC-08:00,2022-03-03 22:36:01,2022-03-04 06:21:15,80,14.9,422,465,274,64,84,43,526,48,92,,false
2022-02-28 21:42:27,2022-03-01 21:42:27,UTC-08:00,2022-02-28 21:42:27,2022-03-01 06:17:00,83,14.3,474,514,305,119,50,40,568,118,92,64,false
2022-02-28 00:35:14,2022-02-28 21:42:27,UTC-08:00,2022-02-28 00:35:14,2022-02-28 04:53:25,47,14.8,235,258,167,68,0,23,502,51,94,74,false
2022-02-26 23:36:35,2022-02-28 00:35:14,UTC-08:00,2022-02-26 23:36:35,2022-02-27 07:14:12,77,14.7,402,457,211,80,111,55,524,5,87,78,false
2022-02-25 21:10:54,2022-02-26 23:36:35,UTC-08:00,2022-02-25 21:10:54,2022-02-26 07:07:46,98,14.2,508,593,425,63,20,85,520,69,85,69,false
2022-02-24 23:39:01,2022-02-25 21:10:54,UTC-08:00,2022-02-24 23:39:01,2022-02-25 06:42:53,69,15.3,359,413,135,100,124,54,518,67,87,75,false
2022-02-23 23:55:47,2022-02-24 23:39:01,UTC-08:00,2022-02-23 23:55:47,2022-02-24 06:19:39,70,14.1,355,383,210,101,44,28,508,31,92,65,false
2022-02-22 21:12:59,2022-02-23 23:55:47,UTC-08:00,2022-02-22 21:12:59,2022-02-23 05:43:23,89,15.1,450,510,279,73,98,60,506,56,88,73,false
2022-02-21 21:34:34,2022-02-22 21:12:59,UTC-08:00,2022-02-21 21:34:34,2022-02-22 05:03:43,75,14.2,393,443,270,85,38,50,523,71,91,66,false
2022-02-20 22:47:18,2022-02-21 21:34:34,UTC-08:00,2022-02-20 22:47:18,2022-02-21 04:56:04,68,14.4,346,368,251,54,41,22,509,44,93,79,false
2022-02-19 22:43:03,2022-02-20 22:47:18,UTC-08:00,2022-02-19 22:43:03,2022-02-20 06:29:52,80,14.3,440,466,317,75,48,26,548,47,94,68,false
2022-02-19 00:14:17,2022-02-19 22:43:03,UTC-08:00,2022-02-19 00:14:17,2022-02-19 07:36:19,79,14.3,419,432,219,155,45,13,533,42,96,56,false
2022-02-17 22:10:22,2022-02-19 00:14:17,UTC-08:00,2022-02-17 22:10:22,2022-02-18 05:55:59,81,14.5,407,465,232,101,74,58,502,44,87,76,false
2022-02-16 21:08:28,2022-02-17 22:10:22,UTC-08:00,2022-02-16 21:08:28,2022-02-17 04:34:41,80,14.4,417,443,330,45,42,26,518,31,95,71,false
2022-02-15 21:46:35,2022-02-16 21:08:28,UTC-08:00,2022-02-15 21:46:35,2022-02-16 06:14:15,89,14.6,444,508,314,70,60,64,497,47,87,71,false
2022-02-14 22:57:09,2022-02-15 21:46:35,UTC-08:00,2022-02-14 22:57:09,2022-02-15 06:51:46,79,14.1,444,467,288,69,87,23,564,71,95,72,false
2022-02-13 22:36:47,2022-02-14 22:57:09,UTC-08:00,2022-02-13 22:36:47,2022-02-14 04:41:55,68,13.9,334,365,253,40,41,31,495,20,91,76,false
2022-02-12 23:13:35,2022-02-13 22:36:47,UTC-08:00,2022-02-12 23:13:35,2022-02-13 07:59:12,93,14.3,452,526,337,69,46,74,484,0,87,69,false
2022-02-11 22:13:05,2022-02-12 23:13:35,UTC-08:00,2022-02-11 22:13:05,2022-02-12 08:05:00,100,14.1,557,591,402,116,39,34,489,51,94,57,false
2022-02-10 22:33:21,2022-02-11 22:13:05,UTC-08:00,2022-02-11 17:50:03,2022-02-11 19:12:22,11,17.8,57,82,49,4,4,25,547,51,70,,true
2022-02-10 22:33:21,2022-02-11 22:13:05,UTC-08:00,2022-02-10 22:33:21,2022-02-11 06:11:39,77,14.4,412,454,298,95,19,42,536,35,90,80,false
2022-02-09 22:49:27,2022-02-10 22:33:21,UTC-08:00,2022-02-09 22:49:27,2022-02-10 05:26:50,84,14.3,379,397,273,83,23,18,450,0,96,73,false
2022-02-08 22:10:41,2022-02-09 22:49:27,UTC-08:00,2022-02-08 22:10:41,2022-02-09 06:45:00,100,14.4,461,514,308,109,44,53,419,31,89,68,false
2022-02-07 21:46:56,2022-02-08 22:10:41,UTC-08:00,2022-02-08 12:54:26,2022-02-08 14:00:58,13,15.8,63,67,63,0,0,2,481,31,94,,true
2022-02-07 21:46:56,2022-02-08 22:10:41,UTC-08:00,2022-02-07 21:46:56,2022-02-08 05:50:45,89,14.5,431,483,273,94,64,52,484,0,89,77,false
2022-02-06 21:43:27,2022-02-07 21:46:56,UTC-08:00,2022-02-06 21:43:27,2022-02-07 06:15:33,100,14.3,465,506,351,80,34,41,450,0,92,64,false
2022-02-05 21:00:55,2022-02-06 21:43:27,UTC-08:00,2022-02-05 21:00:55,2022-02-06 08:28:25,100,14.0,596,677,434,102,60,81,504,53,88,58,false
2022-02-04 23:46:47,2022-02-05 21:00:55,UTC-08:00,2022-02-04 23:46:47,2022-02-05 06:59:12,76,13.9,409,429,265,66,78,20,540,65,95,80,false
2022-02-03 23:32:03,2022-02-04 23:46:47,UTC-08:00,2022-02-03 23:32:03,2022-02-04 06:09:57,71,14.0,364,397,257,64,43,33,510,40,91,79,false
2022-02-02 22:15:45,2022-02-03 23:32:03,UTC-08:00,2022-02-02 22:15:45,2022-02-03 06:30:28,86,14.3,459,492,319,67,73,33,534,43,93,78,false
2022-02-01 21:57:36,2022-02-02 22:15:45,UTC-08:00,2022-02-01 21:57:36,2022-02-02 06:10:33,85,14.3,458,493,343,67,48,35,541,89,92,69,false
2022-02-01 00:10:54,2022-02-01 21:57:36,UTC-08:00,2022-02-01 00:10:54,2022-02-01 05:32:45,60,13.4,301,317,216,69,16,16,503,17,95,72,false
2022-01-30 20:33:35,2022-02-01 00:10:54,UTC-08:00,2022-01-30 20:33:35,2022-01-31 06:18:11,94,14.6,495,581,302,109,84,86,527,76,85,59,false
2022-01-30 00:23:59,2022-01-30 20:33:35,UTC-08:00,2022-01-30 00:23:59,2022-01-30 06:29:54,66,13.9,348,365,220,60,68,17,527,31,95,73,false
2022-01-28 23:52:43,2022-01-30 00:23:59,UTC-08:00,2022-01-28 23:52:43,2022-01-29 07:48:37,86,14.0,419,475,284,91,44,56,488,20,88,75,false
2022-01-27 21:45:55,2022-01-28 23:52:43,UTC-08:00,2022-01-27 21:45:55,2022-01-28 06:29:46,93,14.1,480,523,341,97,42,36,518,35,92,80,false
2022-01-26 23:41:41,2022-01-27 21:45:55,UTC-08:00,2022-01-26 23:41:41,2022-01-27 07:04:34,84,14.2,420,439,257,72,91,19,502,17,95,84,false
2022-01-25 22:24:57,2022-01-26 23:41:41,UTC-08:00,2022-01-25 22:24:57,2022-01-26 07:04:19,92,14.2,437,519,281,91,65,82,477,26,84,82,false
2022-01-24 23:31:30,2022-01-25 22:24:57,UTC-08:00,2022-01-24 23:31:30,2022-01-25 07:11:57,88,14.1,435,460,305,54,76,25,492,8,95,82,false
2022-01-23 22:50:02,2022-01-24 23:31:30,UTC-08:00,2022-01-23 22:50:02,2022-01-24 07:03:56,97,14.2,437,494,343,75,19,57,448,0,88,78,false
2022-01-22 23:13:49,2022-01-23 22:50:02,UTC-08:00,2022-01-22 23:13:49,2022-01-23 08:52:20,100,14.1,512,570,364,93,55,58,469,0,92,79,false
2022-01-21 22:49:21,2022-01-22 23:13:49,UTC-08:00,2022-01-21 22:49:21,2022-01-22 07:50:26,100,14.5,508,538,324,90,94,30,496,44,94,82,false
2022-01-20 23:18:05,2022-01-21 22:49:21,UTC-08:00,2022-01-20 23:18:05,2022-01-21 07:01:13,80,14.1,438,456,305,87,46,18,544,56,95,90,false
2022-01-19 23:39:17,2022-01-20 23:18:05,UTC-08:00,2022-01-19 23:39:17,2022-01-20 06:58:29,75,14.6,384,426,261,94,29,42,514,26,91,81,false
2022-01-18 22:55:03,2022-01-19 23:39:17,UTC-08:00,2022-01-18 22:55:03,2022-01-19 06:26:09,88,14.3,399,443,297,80,22,44,453,2,90,80,false
2022-01-17 22:14:28,2022-01-18 22:55:03,UTC-08:00,2022-01-17 22:14:28,2022-01-18 06:45:39,99,14.7,454,511,312,90,52,57,457,5,90,76,false
2022-01-16 22:23:40,2022-01-17 22:14:28,UTC-08:00,2022-01-16 22:23:40,2022-01-17 06:42:11,98,15.2,464,498,285,105,74,34,474,0,93,69,false
2022-01-15 23:53:32,2022-01-16 22:23:40,UTC-08:00,2022-01-15 23:53:32,2022-01-16 06:11:10,100,14.9,341,377,235,64,42,36,311,0,92,48,false
2022-01-14 21:46:02,2022-01-15 23:53:32,UTC-08:00,2022-01-15 12:33:00,2022-01-15 15:50:00,39,15.6,175,197,126,49,0,22,448,0,89,,true
2022-01-14 21:46:02,2022-01-15 23:53:32,UTC-08:00,2022-01-14 21:46:02,2022-01-15 07:09:40,100,14.4,479,564,298,80,101,85,479,22,87,79,false
2022-01-13 22:58:49,2022-01-14 21:46:02,UTC-08:00,2022-01-13 22:58:49,2022-01-14 06:40:46,90,14.7,431,459,292,79,60,28,478,8,93,81,false
2022-01-12 22:26:02,2022-01-13 22:58:49,UTC-08:00,2022-01-12 22:26:02,2022-01-13 06:42:07,96,14.0,467,496,301,80,86,29,486,20,94,79,false
2022-01-12 00:03:39,2022-01-12 22:26:02,UTC-08:00,2022-01-12 00:03:39,2022-01-12 07:44:24,91,14.7,416,455,171,82,163,39,456,5,91,67,false
2022-01-10 21:22:52,2022-01-12 00:03:39,UTC-08:00,2022-01-10 21:22:52,2022-01-11 06:51:15,98,14.8,487,556,304,103,80,69,498,6,87,78,false
2022-01-09 22:26:32,2022-01-10 21:22:52,UTC-08:00,2022-01-09 22:26:32,2022-01-10 07:02:10,97,14.6,435,514,240,95,100,79,451,0,85,76,false
2022-01-08 21:03:54,2022-01-09 22:26:32,UTC-08:00,2022-01-08 21:03:54,2022-01-09 08:00:52,100,14.8,541,637,301,133,107,96,449,0,84,66,false
2022-01-07 23:05:41,2022-01-08 21:03:54,UTC-08:00,2022-01-07 23:05:41,2022-01-08 08:08:31,100,14.9,502,542,342,120,40,40,462,0,92,59,false
2022-01-06 21:56:07,2022-01-07 23:05:41,UTC-08:00,2022-01-06 21:56:07,2022-01-07 07:07:04,100,15.1,488,551,369,89,30,63,482,0,89,57,false
2022-01-05 18:50:18,2022-01-06 21:56:07,UTC-08:00,2022-01-05 18:50:18,2022-01-06 08:36:21,100,0.0,823,826,823,0,0,3,234,0,99,26,false
2022-01-04 22:30:11,2022-01-05 18:50:18,UTC-08:00,2022-01-05 12:02:58,2022-01-05 16:00:10,52,16.9,235,237,235,0,0,2,452,0,99,,true
2022-01-04 22:30:11,2022-01-05 18:50:18,UTC-08:00,2022-01-04 22:30:11,2022-01-05 07:29:21,100,14.4,469,539,281,94,94,70,451,0,86,86,false
2022-01-03 22:32:41,2022-01-04 22:30:11,UTC-08:00,2022-01-03 22:32:41,2022-01-04 08:09:17,100,14.9,531,573,370,113,48,42,496,0,93,82,false
2022-01-02 21:40:38,2022-01-03 22:32:41,UTC-08:00,2022-01-02 21:40:38,2022-01-03 07:47:36,100,15.0,520,607,350,140,30,87,506,56,86,76,false
2022-01-02 00:09:40,2022-01-02 21:40:38,UTC-08:00,2022-01-02 00:09:40,2022-01-02 07:26:54,75,14.6,384,437,255,54,75,53,509,13,87,77,false
2021-12-31 23:23:01,2022-01-02 00:09:40,UTC-08:00,2021-12-31 23:23:01,2022-01-01 07:36:46,94,14.7,457,494,301,80,76,37,485,0,92,80,false
2021-12-30 21:55:33,2021-12-31 23:23:01,UTC-08:00,2021-12-30 21:55:33,2021-12-31 08:22:12,100,14.5,522,615,277,168,77,93,468,15,84,85,false
2021-12-29 22:19:49,2021-12-30 21:55:33,UTC-08:00,2021-12-29 22:19:49,2021-12-30 07:18:18,93,14.6,464,532,333,101,30,68,500,8,89,86,false
2021-12-28 23:32:40,2021-12-29 22:19:49,UTC-08:00,2021-12-28 23:32:40,2021-12-29 08:07:03,97,14.9,436,511,339,85,12,75,451,0,85,77,false
2021-12-27 22:02:56,2021-12-28 23:32:40,UTC-08:00,2021-12-27 22:02:56,2021-12-28 08:14:14,100,14.2,533,611,346,116,71,78,476,0,87,83,false
2021-12-26 22:04:49,2021-12-27 22:02:56,UTC-08:00,2021-12-26 22:04:49,2021-12-27 07:09:34,100,14.8,498,544,330,75,93,46,486,0,93,86,false
2021-12-25 22:12:36,2021-12-26 22:04:49,UTC-08:00,2021-12-25 22:12:36,2021-12-26 07:36:10,100,15.0,534,563,388,71,75,29,500,49,94,83,false
2021-12-25 00:05:12,2021-12-25 22:12:36,UTC-08:00,2021-12-25 00:05:12,2021-12-25 07:16:44,78,14.6,375,431,244,94,37,56,482,0,89,76,false
2021-12-23 21:50:02,2021-12-25 00:05:12,UTC-08:00,2021-12-23 21:50:02,2021-12-24 07:18:00,100,14.2,500,556,274,128,98,56,490,13,90,89,false
2021-12-22 22:52:29,2021-12-23 21:50:02,UTC-08:00,2021-12-22 22:52:29,2021-12-23 07:16:10,94,14.8,452,501,351,70,31,49,480,0,92,83,false
2021-12-21 21:43:44,2021-12-22 22:52:29,UTC-08:00,2021-12-21 21:43:44,2021-12-22 07:14:40,100,14.2,518,538,294,156,68,20,480,29,96,86,false
2021-12-20 22:33:39,2021-12-21 21:43:44,UTC-08:00,2021-12-20 22:33:39,2021-12-21 07:14:46,87,14.7,423,521,213,127,83,98,488,0,83,82,false
2021-12-19 21:36:38,2021-12-20 22:33:39,UTC-08:00,2021-12-19 21:36:38,2021-12-20 08:07:51,100,14.4,564,631,327,117,120,67,477,0,90,86,false
2021-12-18 21:24:55,2021-12-19 21:36:38,UTC-08:00,2021-12-18 21:24:55,2021-12-19 08:02:19,100,14.7,562,637,362,82,118,75,506,0,88,77,false
2021-12-17 21:52:04,2021-12-18 21:24:55,UTC-08:00,2021-12-17 21:52:04,2021-12-18 07:10:27,100,14.5,494,537,340,97,57,43,487,6,94,,false
2021-12-16 22:28:51,2021-12-17 21:52:04,UTC-08:00,2021-12-16 22:28:51,2021-12-17 06:52:05,97,14.4,478,501,318,79,81,23,492,13,95,,false
2021-12-15 23:17:58,2021-12-16 22:28:51,UTC-08:00,2021-12-15 23:17:58,2021-12-16 07:17:57,94,14.4,423,480,286,85,52,57,448,0,90,,false
2021-12-04 21:59:50,2021-12-05 20:59:11,UTC-08:00,2021-12-04 21:59:50,2021-12-05 06:52:34,100,15.3,500,533,300,110,90,33,450,0,94,83,false
2021-12-03 20:59:11,2021-12-04 21:59:50,UTC-08:00,2021-12-03 20:59:11,2021-12-04 06:21:57,100,14.8,484,562,311,101,72,78,451,0,86,89,false
2021-12-02 20:49:09,2021-12-03 20:59:11,UTC-08:00,2021-12-02 20:49:09,2021-12-03 06:14:05,100,14.6,515,564,365,91,59,49,452,2,91,,false
2021-12-01 21:10:33,2021-12-02 20:49:09,UTC-08:00,2021-12-01 21:10:33,2021-12-02 07:02:45,99,14.9,496,575,340,83,73,79,502,51,87,,false
2021-11-30 21:39:09,2021-12-01 21:10:33,UTC-08:00,2021-11-30 21:39:09,2021-12-01 06:57:59,82,15.1,474,554,246,104,124,80,576,127,87,,false
2021-11-21 20:29:33,2021-11-22 20:29:33,UTC-08:00,2021-11-22 03:37:23,2021-11-22 06:23:36,27,16.2,156,163,111,38,7,7,578,127,95,,true
2021-11-21 20:29:33,2021-11-22 20:29:33,UTC-08:00,2021-11-21 20:29:33,2021-11-22 00:46:20,43,17.1,192,256,89,44,59,64,452,0,75,44,false
2021-11-20 21:28:28,2021-11-21 20:29:33,UTC-08:00,2021-11-20 21:28:28,2021-11-21 10:58:00,100,16.2,601,809,389,132,80,208,450,0,74,50,false
2021-11-19 21:03:16,2021-11-20 21:28:28,UTC-08:00,2021-11-19 21:03:16,2021-11-20 06:37:29,100,15.2,542,573,322,118,102,31,450,0,94,,false
2021-11-18 20:47:29,2021-11-19 21:03:16,UTC-08:00,2021-11-18 20:47:29,2021-11-19 06:16:06,100,16.1,477,565,226,92,159,88,453,2,84,,false
2021-11-17 22:02:35,2021-11-18 20:47:29,UTC-08:00,2021-11-17 22:02:35,2021-11-18 06:58:44,99,15.5,476,536,274,113,89,60,483,0,89,,false
2021-10-28 22:17:04,2021-10-29 22:17:04,UTC-07:00,2021-10-28 22:17:04,2021-10-29 06:49:37,94,15.4,477,512,377,80,20,35,509,58,95,78,false
2021-10-27 23:42:07,2021-10-28 22:17:04,UTC-07:00,2021-10-27 23:42:07,2021-10-28 07:22:33,74,15.1,408,460,164,99,145,52,549,73,89,78,false
2021-10-26 23:50:15,2021-10-27 23:42:07,UTC-07:00,2021-10-26 23:50:15,2021-10-27 05:41:19,67,16.1,331,351,260,65,6,20,493,5,94,74,false
2021-10-25 22:01:44,2021-10-26 23:50:15,UTC-07:00,2021-10-25 22:01:44,2021-10-26 07:22:11,98,16.1,472,557,267,108,97,85,484,35,85,73,false
2021-10-24 22:50:11,2021-10-25 22:01:44,UTC-07:00,2021-10-24 22:50:11,2021-10-25 06:30:42,84,17.1,432,460,267,90,75,28,516,47,94,74,false
2021-10-24 00:58:27,2021-10-24 22:50:11,UTC-07:00,2021-10-24 00:58:27,2021-10-24 07:14:49,79,15.8,333,376,236,60,37,43,420,5,91,56,false
2021-10-22 21:20:21,2021-10-24 00:58:27,UTC-07:00,2021-10-23 14:58:10,2021-10-23 16:29:37,16,16.3,75,75,65,10,0,0,455,5,100,,true
2021-10-22 21:20:21,2021-10-24 00:58:27,UTC-07:00,2021-10-22 21:20:21,2021-10-23 07:17:51,98,15.5,517,596,296,88,133,79,527,33,87,75,false
2021-10-21 23:25:38,2021-10-22 21:20:21,UTC-07:00,2021-10-21 23:25:38,2021-10-22 07:14:46,85,15.1,439,469,291,65,83,30,514,31,95,88,false
2021-10-20 23:40:58,2021-10-21 23:25:38,UTC-07:00,2021-10-20 23:40:58,2021-10-21 07:27:24,86,15.2,418,451,195,78,145,33,486,11,95,79,false
2021-10-19 22:42:22,2021-10-20 23:40:58,UTC-07:00,2021-10-19 22:42:22,2021-10-20 07:42:26,96,15.3,464,527,272,86,106,63,484,0,88,83,false
2021-10-18 21:33:55,2021-10-19 22:42:22,UTC-07:00,2021-10-18 21:33:55,2021-10-19 07:34:06,100,15.7,532,598,299,84,149,66,478,29,89,81,false
2021-10-17 22:13:46,2021-10-18 21:33:55,UTC-07:00,2021-10-17 22:13:46,2021-10-18 07:19:14,87,16.0,493,540,302,110,81,47,565,67,93,79,false
2021-10-17 00:00:21,2021-10-17 22:13:46,UTC-07:00,2021-10-17 00:00:21,2021-10-17 05:59:25,70,16.1,350,359,210,94,46,9,501,0,98,69,false
2021-10-15 21:29:21,2021-10-17 00:00:21,UTC-07:00,2021-10-15 21:29:21,2021-10-16 07:28:09,100,15.4,552,599,395,121,36,47,478,0,92,91,false
2021-10-14 21:54:18,2021-10-15 21:29:21,UTC-07:00,2021-10-14 21:54:18,2021-10-15 07:24:02,100,15.4,524,550,355,110,59,26,505,17,95,88,false
2021-10-13 21:37:40,2021-10-14 21:54:18,UTC-07:00,2021-10-13 21:37:40,2021-10-14 06:27:00,94,15.4,454,529,280,109,65,75,485,0,87,84,false
2021-10-12 21:24:50,2021-10-13 21:37:40,UTC-07:00,2021-10-12 21:24:50,2021-10-13 07:19:27,100,15.5,487,594,361,55,71,107,485,33,82,72,false
2021-10-11 22:24:32,2021-10-12 21:24:50,UTC-07:00,2021-10-11 22:24:32,2021-10-12 07:11:32,85,14.8,489,522,267,108,114,33,572,56,95,74,false
2021-10-10 23:49:11,2021-10-11 22:24:32,UTC-07:00,2021-10-10 23:49:11,2021-10-11 07:19:04,75,15.1,415,446,294,95,26,31,556,73,93,79,false
2021-10-10 01:08:05,2021-10-10 23:49:11,UTC-07:00,2021-10-10 01:08:05,2021-10-10 07:08:33,67,15.2,337,354,212,70,55,17,506,22,95,62,false
2021-10-09 00:23:46,2021-10-10 01:08:05,UTC-07:00,2021-10-09 00:23:46,2021-10-09 08:04:04,90,16.2,454,460,263,98,93,6,507,29,98,58,false
2021-10-07 22:16:52,2021-10-09 00:23:46,UTC-07:00,2021-10-07 22:16:52,2021-10-08 06:13:25,87,14.5,420,471,242,131,47,51,484,0,92,83,false
2021-10-06 21:41:04,2021-10-07 22:16:52,UTC-07:00,2021-10-06 21:41:04,2021-10-07 07:17:52,100,15.1,541,573,279,167,95,32,501,0,94,87,false
2021-10-05 21:10:27,2021-10-06 21:41:04,UTC-07:00,2021-10-05 21:10:27,2021-10-06 06:41:10,100,15.2,483,568,318,104,61,85,464,13,85,85,false
2021-10-04 21:50:44,2021-10-05 21:10:27,UTC-07:00,2021-10-04 21:50:44,2021-10-05 06:27:17,94,15.4,445,508,334,66,45,63,474,0,88,87,false
2021-10-03 20:26:27,2021-10-04 21:50:44,UTC-07:00,2021-10-03 20:26:27,2021-10-04 07:22:02,100,15.5,597,653,399,73,125,56,495,5,91,77,false
2021-10-02 21:54:18,2021-10-03 20:26:27,UTC-07:00,2021-10-02 21:54:18,2021-10-03 07:10:51,98,14.9,483,557,266,93,124,74,492,0,87,90,false
2021-10-01 21:47:21,2021-10-02 21:54:18,UTC-07:00,2021-10-01 21:47:21,2021-10-02 06:49:51,100,14.8,530,542,296,117,117,12,500,0,97,86,false
2021-09-30 22:07:38,2021-10-01 21:47:21,UTC-07:00,2021-09-30 22:07:38,2021-10-01 06:38:45,100,14.6,484,511,281,115,88,27,478,5,95,87,false
